,user_id,actual,predicted_ranking,precision
1426,1754,"[  833025   843911   885023   908265   912873   923746   962229  1022827
  1028715  1029504  1035667  1037451  1065593  1074271  1129610  1136700
  1139569 13876665 15926711   842979   826249   895743   909666   934639
 15926712 17104912  6533765  6534166   835300   845208   870933  1004906
  1009047  1015974  1023466  1029743  1058021  1068292  1125199  7466252
  8175880 17105058   848010   882441   962118  1018740  1098066  1101010
  1132770  5569230]","[ 6391173   843929  1119946  6039740   897671  5568732   896809 10456164
  1112766  1028422   924004  9859017  9392700  6464147   851675  1008675
  6391557  1006878  7442056  7409982   974958  9296821   969403   884089
  1125391   847186  5575861  1010950  1048299  5568845  1046562  1135044
  1004001  5995101  5563930  8019765   963234   938381  6391291   996955
  6552318 12352201  6632283   927508  1116741   976652  1044500   983897
   824813  6463775]",0.6
1427,1755,"[  844165   859075   864615   880888   892048   914190   916381   921438
   949373   951590   975180  1037417  1089025  1092026  1110764  5569327
  7139529  7443232  9803545 10456377 12648296 13213058 13911114 15926775
   945611   981086  1050530  1071939  1108094  1133072  7155863 12171656
 12301073 14050875]","[  955854   962967  1032703  1075765   943522  6979248  1010051  9420354
  1138596 12132809   904493   918676   890269   962407  6979518  5567194
   947013   941515  1127470   882308  5570408   845914  9884204  9835960
  1007210  9836526  1091809  1048849  1013597  1025581   959830  9836693
  9837076   845265  1124695   846285   994995  6602697  5568845   826666
   832513  7441102  1003487   829138  1086483  1134810  1062117  1134152
  1137771  1132911]",0.6
1428,1758,"[  863802  1093651 15801073   820895   849843   917482  6632764 15926844
   834484   870195   896862   899624   923746   928049   960984   976199
   995785  1015280  1068719  1070214  1071939  1101378  1114597  1126899
  1132771  5569230  5569845  6534035 12731543 15926863   852856   854261
   892365   945449  1015548  1084694  1093381  1103752  6632668   891752
  8159826]","[  824977  1016785   990897   879008   930009   962967   879031  6919082
   948495   996277  6632283  9419977  1006586  5567194   948640   829645
   823862  1054539   903800   962615   834382   975651 13073103   916758
   951954  1057102 13071902   839656   862070   846502  1009719   990335
  1055425   879445  1057350   824180  5578547  8090440   839243  1055504
  1026118   996070  6552318  1022097  1126899   906923   998119  1076056
   893018   913210]",0.6
1429,1759,"[  840361   844179   845705   850058   855916   856326   868015   883404
   888111   893258   903513   914754   922281   929341   941368   963703
   976199   985521   999270  1017841  1020682  1041766  1054654  1072483
  1078346  1079023  1080841  1095100  1111986  1126899  5582789  5585635
  5585639  5589247  5590287  5590613  6391436  8019721  8359154 15926885
 15801187  6534178   819978   895311   896444   896617   903230   931108
   938596   947147   958700   965502   997200  1018859  1025468  1049735
  1055646  1058997  1061759  1082185  1105478  1129576  1131602  9827666
 12330606 12757506 13189726 13213239 13382310 13417846 15452457 15971883
   819330  1061220  1107973 12781829 15452904 15926507 17179856]","[  837969   916575 12352249  1053730  1117219  9396705   894360 13213470
  1101445  6533746   992986   825703   880427   885939  6533362   995226
  7169090  9392953  1014565  6979049   849205   974336   896666 10457518
   826239  1138596   998519  1104349  1053924  1055425 12384695  5572234
  6533608  1007148  1080677  9670830 10456623  9446216   843418  1006878
  1027208  1135983   828588  1088910  1037332  8357825  9655212 12352330
  1089007 10182664]",0.6
1430,1760,[ 1004906  1009046  5567601 13876912   906838  1029743 10285006],"[  930335   979674   896804  1092118   924667  8090956   909256   820612
  1117219   830941   943169   977374 12263119   949242  1053530 10341234
  8292955   838842   866540   919766  5568249  1070820  5707857  1029743
  1106523  5569230   916122   844179  1044078  1126899  1127831   866211
  1005186  8090521   878996  8090537  5569471  1004906   854852   899624
   986912   933835  1075368  6533765  1081177  6034857  5585510   965267
   834117]",0.6
1431,1761,"[  865026  1004906  1038217  1044078  1068562  1071939  1109459  1138467
  8290587 13189968 13876345   841228   847637   894925   899838   984380
  1010879  1081177  1082185  1094280  1133018 13006983 17901020]","[  935993  1112766   909256   876815  1025650   965530  1037751   928585
  1119634 13213552  1133745  1135253   941515  1072693 10204556  9270796
  1081960 12731544   998519   973780  1108994   917532   883268   938512
  1043837  1120928  1069256  1012922  6633224  1117219  1101422   858373
   852080   857215   960613   939860  7168026  1000050  7442180  1050482
  6633273   859154   936355   948670   849202   949965  6632283   981086
  1079987   952972]",0.6
1432,1762,"[  927191   948953   976199  1031697  1082185  1130286  1133312  5569230
  5569845  5584645  5586642  6534178   845774   915617   968687   969836
  1004097  1036554  1075536  1093381  1124729  1125199  8358671  9524291
 12456604 15971578 15971908 15972688   825365   908531   909510   932503
   954006   973889   995134  1009567  1017201  1042697  1056509  1062863
  1071027  1080429  1090587 12188298 15452812   820361   824005   829001
   851528   854405   854438   860776   878996   883404   917438   921852
   923746   937292   938679   939546   943076   948756   968417   983584
   995785   995965  1003188  1010745  1022119  1027068  1029743  1029902
  1030040  1038467  1067409  1067835  1089045  1092045  1095032  1125219
  1127817  1134294  6463709  6464165  7442056  8119253  9297055  9445671
  9677202 10344586 12263816 12263841 12351929 12582288 13115913 16809649
   844179   884572   918335   923767   934697   936741   962206   969292
   978077   981288  1120532  1137387  8118552 12525019 13115915 14025159
 14025314 15512233 17900896]","[ 1005202   977927  5569074   978129  8069336   944141   945909  1083787
   981165   880895   831161  6554202   845914  1039578  9835619  1060872
  1019247  7168293   937406   944852   936753 12949590 12946027   878128
   912280  9392700 13512542   948832 10356272  6602697  1048237  1055403
  1024051  1104649  1004945   919766  1134210  6633273   829291  1133312
   982790  1131488   890739  1131344   832678  1070272  5591170   993638
   986912  5568378]",0.6
1433,1763,"[  866211   886481   968215  1106523  1138189  8205731 15926712 15926725
   834484   857902   908846   986947  1037863 13910207   822225   834491
   863447   903325   916312   917786   939442   951412   951590   957211
  1005456  1081200  1113111  1118623  6463709  6633118  6961678   823990
   858514   957736  1075368  1113274  1117514  1118890  9297362 13158067
 13416117  1037840 13115666 16053242   833245   839035 15926802  1112205
  1003638   826144   904422   948953  1009449  1067820  1087755   859924
   998557  1018050  1039028  1041259]","[ 1073120  1051394   987006   847803   834516  1138596   973181   944588
  1076516  1126808   894401   940996   822259  1121656  1011459   869322
  1112417   960318   994685  1062863   992826   867547   950200   844175
   872177   983584   820291  8019916   903183  1122358  6442594   844462
  7144131   939860  1107839 12384775 12731714  1004390   893018  1131488
 12302069   898068  1001702   902094  1012587   921504  1028422   985605
  1051211  8090537]",0.6
1434,1764,"[  910644   951590  5978648   819487   845138   866172   870735   903325
   913578   925235   930917   941856   955370   956609   958154   960729
   961269   976189  1014802  1017841  1024306  1043730  1054030  1075796
  1087995  1091021  1111632  1116821  1124432  1126899  5565925  5570558
  5572276  5572898  5580166  6979808  7409971  8118500  9297085  9485347
 12188111 12811532 13115915 13776332 13986580 15741531   914775  1009437
  1075368  6534178   926737  1000002  1088910  5569374  8090508  8090546
   823915   831407   835983   847789   859075   862682   870248   870882
   876570   878996   893651   895097   896862   901062   908531   919216
   924786   928850   961979   981760   985361   989069   992985   995628
   999198  1000334  1000970  1016539  1017750  1022433  1024051  1026118
  1027102  1028816  1045154  1047486  1051402  1055646  1058686  1092040
  1092885  1110126  1115095  1120307  1127825  1129476  1134815  1135195
  9296919  9333437  9416729  9420122  9445919  9527350  9670830  9803207
  9836299  9836415  9884698 10356553 13115974 13672065 13944807 14025153
   917646   920455   986912  1082311  1132178   845208   898349   901666
   933272   934172   935990   937845   950871   972665   987227  1005157
  1007269  1051323  1072483  1088856  1102949  1119399  1120213  1122547
  5978656  7442098  8118786  8357552  9265500  9803545 12670071 15741016
   826249   857026   859987   904833   962568   991864  1029983  1103043
  1135969  5567226  5577328  5590009  6633273 10284972 12263508 12302154
 12811505 13190494 14025314 17290754   835108   901452  1004906  1067849
  1117484  7409670  9858784 15831480]","[ 1036093   930335  1031253  6552318   868888  1132956  9835880  1054402
   915493  1028938  1006483   906611  9835619  6547504 12731432   983399
   972311  1097001  1037965   843898   959272  1110857   896666   931324
   860167  5568249  1090793  9296919  6514160  6632283   830503  1091365
   921504  8020166  1121694  1123022   849202   971922  1006184  1012587
   986912   985999  7024847   844179  5707857  1029743  1106523  5569230
   916122]",0.6
1435,1765,"[  825218   840601   845208   851226   852014   855672   859010   860776
   874149   883916   905592   907625   919681   923746   931726   932888
   938599   964186   965842   987562   995785  1001646  1004458  1042438
  1043128  1043494  1053690  1055646  1070820  1072917  1103741  1116770
  1118012  1120349  1131713  1135096  6602705  8019186  9655212 13841744
 15926725]","[ 1048373   957080   849100   870515  9836752  9419422  1065208  1113381
   894439  1013895   839192   858102  1004054   866025   876815  8019273
  9837501 10143885   859259  1128333   863324  1011089  7024984 12757162
   873044   913682  1127025   969725   898068 10282425 10282046   847738
   946839  1070538  1121393  1096794   954966   882305  1105301   892314
  6464086   835098   848319   906923   957951  7139529   972657   976199
  1068719   823704]",0.6
1436,1766,[ 985579 1015508 1052729 1037894  880714  893518],"[  972191 13073175   961353   958601  1116741   992765   957164  1069181
   879506  1013531   928342  1068957  1078652   920109  8290421   947412
  1126899  5707857  1029743  1106523  5569230   916122   844179  1044078
  1070820  1127831   866211  1005186  8090521   878996  8090537  5569471
  1004906   854852   899624   986912   933835  1075368  6533765  1081177
  6034857  5585510   965267   834117   940947   983584 12810393   913210
   874972]",0.6
1437,1767,"[  891748   923005  1018278  1048200  1066783  6704035  6773196 10284934
 17104813  6463717   844179   844991   849843   882441   932248   960641
   994928  1037340 15926844   840361   857849   942693  1004906  1053690
  1096343  1106523   849466   849870   871433   906566   916312   934211
   941741   951703  1013167  1019078  1027068  7442008  8090546  9837807
   848015   862799   866211   870547   880234   883404   895295   899624
   909497   950756   965982   971957   989101   995698  1000753  1025611
  1079292  1084008  1118330  1123146  1127817  6534077  8090537  8091550
 13512734 17104444 17105483   826067   826666   838369   838733   843114
   845208   847207   851398   861279   874972   880343   881931   882190
   908531   911812   918588   923746   932503   951190   953539   963971
   964968   965125   979792   988736   989763   991735   997907   999270
  1007911  1012922  1026332  1031065  1043766  1046055  1046756  1071939
  1077600  1085920  1096036  1114573  1131490  5586727  6443332  9364200
  9420067  9527455  9707199  9835695  9884698 10312139 12262778 12487759
 12673140 12946027 13186440 13910669   819308   855310   873964   885858
   888054   893018   902094   941856   944139   946055   985893  1013321
  1019247  1028995  1029743  1070015  1099089  1100856  8065410  9245106
  9835223 10121981 13871141 15717057 15741861   825289   839419   847982
   850139   868075   933067   947858   995242  1013999  1048727  1062966
  1109370  1133018  1133254  1139066 12949369 15687069 16770156   863447
   913210  1021116  1045109  1059473  1124695  6552608  6554202  7144131
 13876462   819591   822785   835300   850281   850990   854483   865174
   867272   920971   927028   940980   965821   987410   990130  1009813
  1010590  1010745  1036693  1039954  1043796  1044078  1051402  1068292
  1068719  1089306  1095998  1096290  1104205  1118533  1134871  1139207
 13876342 15717269   822816   825541   832001   839243   850652   850961
   851287   860776   867668   868539   870515   871756   896369   912451
   920421   922127   940726   953476   954355   955075   955403   957013
   960791   970202   980657   987562  1001680  1016129  1018822  1025650
  1026118  1031833  1036930  1052912  1060005  1068856  1071277  1086252
  1094924  1096172  1118235  1130517  1131529  1139827  6034857  6602440
  7024806  9419735  9420312  9526281  9881666 10285303 16805728   854056
   981493   985119  1033615  5569230  5569845  5572738 13416093]","[ 1124971   922753  1071801  1026984  1105917  1044078  5707857  1029743
  1106523  5569230   916122   844179  1126899  1070820  1127831   866211
  1005186  8090521   878996  8090537  5569471  1004906   854852   899624
   986912   933835  1075368  6533765  1081177  6034857  5585510   965267
   834117   940947   983584 12810393   913210   874972  5569845  5568378
   999858   908318   985999   901062  1040807  1018740  1110843   951412
  1101010]",0.6
1438,1768,"[  826249   827894   896369   899624   925862   954351   994928  1028296
  1042697  1068715  1103004  1109306  6391134 10285389 15506577   853553
   854405   902167   930918   942341   991874  1003616  1096343  1105623
  5995279  7410013  9827666 12946027   866931   887325   900802   995785
  1123014  1125904  1130517 10457044]","[  949257  9297615   927238   916578   858439   885928   977927   930009
  5566697   826952   834435  5577022  1016785   869465  8091601  9483753
   903800   988206   832007  1069256  1071196   896666   961620  1134810
 13381631   860501   822970  1114483   918046   890719  5567037   939907
   999625  5568382  1060673   969941  1088387  1004390  6552862  6464180
  1122928   885023   884896 12386122  8090541   846550   904995  1117219
  9419961  1062340]",0.6
1439,1769,"[  819985   849120   856942   880427   881916   938138   963517   972143
   978822   980353   981760   993379   995242  1000753  1037325  1037863
  1084761  1086233  1088560  1104343  1109778  9677202 12731436 12731701
 13416117 13945244 15452647 15973314   838554   847270   847354   858450
   879528   903325   907128   925500   939578   951544   999625  1031549
  1040807  1058214  1070845  1082185  1093603  1102949 12263409 12810464
 12949590   822226   823721   927658   936924   957839  1020208  1038684
  1127758  6464026 10457323 15863509   825665   846823   854502   872137
   888186   909497   920191   946276   964262   977658   998912   999270
  1004906  1022254  1029743  1055863  1100972  1124729  5563693  6534077
  8090537  9832469 10121891 10121931 12577242 13986236 14025321 15452032
 17214971 18000012]","[  834516   977927   943522  1096066  1097398  8014465  8203710   913249
   928932 13095289 13158064   949257  5566716  1058185  1035207  1086483
  9553170  1012514   896974   846760  1039578  5570048  1064574  1019247
  9677748  1013597  1019832  1131625   973780  8181451   890955   869688
  9673969   867702  9673266   862335  1127716  5568489  1057843 13512542
   830245 13159268   922636  1132911  1103691  5568197  1071302   957232
  5588161  5568995]",0.6
1440,1770,"[  854909   857503   864532   930606   952981   973916   979707   986947
   989101   994928  1002499  1029743  1082185  5567601  6548453  7443178
 12379613   951590  1045220   847270   874774   911812   922504   923211
   960791   989249  1018948  1021562  1040346  1041459  1051516  1081177
  1082814  1135355  1135371  5995094  9485347 13380945   824005   888014
   963680   997686  1093025  1139827 15596447   819304   837270   854852
   870871  1005493  1033142  1055646  1101980  5978648  7410290  9396498
  1016963   827999  1039156  1125219   947076  1136593  5978656  6396070
 15659914   855557   962206  1014948  5565784 15629917   850157  1035843
  1105769]","[ 1069256   993838  1047686  9296837  1130581  1104027  1138596  1128163
   972665  1072706   860248  1068865  1095964   920695  6039859  1057168
   916575   995276   825538   983959   936117  9835880   879504  1107420
   879280   949151  1082814   913278  1000542   877723 12782182   835279
 12731621  1018809  1020770  1060529   920091  1087547  9368501 13909964
   885939   904521   880895   865026  1023979  6391494  1076842  1097761
 12384629  5567037]",0.6
1441,1771,"[  887201   895540   906625   914226   924844   955423   983079  1006586
  1007563  1035565  1048800  1059763  1060408  1102955  1119150  5591793
  9416653 10355799 13416159 13447854 17208110]","[  117847  5707857  1029743  1106523  5569230   916122   844179  1044078
  1126899  1070820  1127831   866211  1005186  8090521   878996  8090537
  5569471  1004906   854852   899624   986912   933835  1075368  6533765
  1081177  6034857  5585510   965267   834117   940947   983584 12810393
   913210   874972  5569845  5568378   999858   908318   985999   901062
  1040807  1018740  1110843   951412  1101010  1105488  1037840   880150
  1043751   857503]",0.6
1442,1773,"[  846270   862349   909714   959179  1011300  1051211  1115107  1126890
  5995158  8020044 13671932   937928  1071939  6463742]","[1026258 1117219  921406 1018339  835351  962266  888586 1059347  842698
  841016 9859017  939789 1087411  947875 9416653  988277 1044259 9297574
 1000148 1011926  948495  968759 1096228 9297062 1046816 9392700 1028422
  907099 1051718 5572234  824305  911388 6391381  998519 1035691 1008675
  847207  971983 1014732  925854  963365 6979545  870428  924667 9242395
 6513713 1065208 6979049  977927  909256]",0.6
1443,1774,"[  858302   861272   874618   883003   889509   892369   902172   907647
   909002   923849   957736   979707   990797   998444  1004906  1029743
  1039589  1058231  1075313  1076374  1087102  1094955  1098248  1101173
  1104343  1106523  1108296  1127701  5566963  5570553  5578494  7168996
 12988031 15506577  1113780   839419   840361   918490  7025046  8090537
  9487498 13115813 13115898 15596735 15717058   822407   823721   829823
   834911   836770   848268   865528   869388   872417   887342   897678
   921504   921744   928585   936374   937928   965766   995242  1006414
  1031419  1033234  1040313  1044805  1045220  1054688  1062660  1068708
  1082185  1084177  1092885  1133018  1137052  9297516  9419563  9445919
  9485347 10456173 10457403 12188446 12301839 12810422 13115428 13115666
 14077333 15596516 15717170 16055892 16729299]","[  908514  1036409  1006252   981374  1135971 13115971  1029964   925350
  5586727 10285454  1110031  9859017   947201   949257   826695   844991
   862318  9487463   888054   901460  9570062   919126  1133556  9333437
  1085920  8015407  1006878  1082454  7462562  5565187  5568489   832968
  1053628  5568758   882308   932863  1015682  5995101   851129   943362
   875392  9487286  5564526   950206   885290 10251182   941515  1138858
   912860   936117]",0.6
1444,1775,"[  846811   853756   860361   908882   920978   934948   940071   957089
  1004945  1037332  1040700  1042438  1055207  1075915  1082185  1087753
  1088414  1097239  1116096  1121384  6633342  7167687  7410015  7410071
  7410343  8358946  9296849  9296919  9836386 12524323 12731413 13911626
 15972573 15972701 15973111 15973294 16729299 16729415 17104598 17249835
   940947 15452902   840361   842707   861246   867020   869577   873527
   879049   889188   898068   909487   939907   953180   956672   964520
  1011046  1026754  1029964  1032338  1038721  1042858  1043187  1058315
  1060474  1093212  1094280  1100379  1107446  1129822  5569471  5978656
  5995158  5995312  6632318  9266791  9677624  9855017  9911484 10150148
 10356276 12256520 12385916 13039837 13095671 13115790 13190195 13505479
 15596180 15596830 16058672 17903172]","[  873324   851066   958067 13213082   964717  1059153   894360  1055403
  1089568   888104  1090931   850925  8019562  1073120  1068957  5591777
  9296853  1017772   930137  7410021   915174 10457518   842423   969945
   983106   914245  1029002  5568789   989411   887375  9803591  1072086
 12263857  7410336  9803601   904777  1096066  1121367  6704207   889551
   943362   987234  8119302  9527160   941515   906443   948640 13672065
  1075786  9297194]",0.6
1445,1776,"[  840173   898212   921366   994928  1015805  1034686  1068562  1082185
  1116821 15716552   849843  1010424  1104343   967395  1016286  1022956
   878996   901666  1004906   895606   913210   970160  1003188  1026118
  1042616  1082877  6396581  9526118   896444   935467  5569230  7409969
 13189554  5592931]","[ 7166756   993327  1051394   977374  1101477   868415  1037417  1035676
   866355   986912  9707240   825994   947412  1117219   908318  1005186
  5707857  1029743  1106523  5569230   916122   844179  1044078  1126899
  1070820  1127831   866211  8090521   878996  8090537  5569471  1004906
   854852   899624   933835  1075368  6533765  1081177  6034857  5585510
   965267   834117   940947   983584 12810393   913210   874972  5569845]",0.6
1446,1777,[ 901754  952728 1011609 1041796  914318 1029743 9836415 9836811],"[ 6443350   820486  1129610  1089986   843911  7169088  7166756   920900
  5591103  7167837   819487 12484491  1100273   962588  1026946  1131169
   959455  5568732   977927   869728   985055  1044500  1060872  6463900
   951176   873980  5574377   979674  8358065  1131625   869047 13007986
  1065061  5566716   833940  1075915   964133  1061747   889551  9673830
  1037751  1043142  5569074  1012801   880895  1038462  1073546  1073902
   827578   940090]",0.6
1447,1778,"[ 6534178   914318   962229  1062886  1096851  1115576 15597006   986912
  6514279   825343   826631   834842   842707   847344   856060   856252
   884945   886291   909306   914190   917033   926206   926905   938566
   939900   960791   968932   970619   981760   985889   993988   997702
  1002591  1007414  1010847  1026094  1029743  1031065  1035207  1038462
  1043301  1055504  1060005  1062002  1074524  1081479  1082185  1083947
  1095970  1098066  1110793  1115175  1121213  1135408  5568789  5569230
  5591170  5592261  5978656  6464074  6904527  8067128  9245106  9416729
  9834742  9836752 12188376 12810393 13115903 15508374 15511891 15597097
 15926886 16809666 16829145  1044068   986826  1110843]","[ 915905  982755 1054567 1026362 5577022  857130 6513713  948298  896809
 1041032  901776 7024830  941295 9419443 8119134 9297615 6979518  894406
  993912 1075786 6463504  870929  905636  903443 1034956  897295 6513604
  898342 1058404 7025326  904148 8019916  830941  894360 1115711 1058185
  948640 6552608 9835509 1016709  836758 1110743  961620  827656  825123
  833273 5568758 1002771  938463  880168]",0.6
1448,1779,"[  832111   855672   864722   867016   888463   889618   904618   911812
   975155   995785   997487  1048472  1070820  1095700  1104414  1110142
  1119051  1123045  1124507  7409971  8119301  9212025   840361   862349
   863449   878445   908181   938622   947211   955687   965701  1004909
  1023958  1040700  1043958  1074405  9296965   852317   867140   870927
   871252   887691   919644   962676  1033690  1051989  1097942  1116476
  1119278  7409895  9677615 12582235 15452646]","[ 5574377   948640  1082159   849559  1001333   920900   971474  1081533
  1073120  8015407  1106116  1014732   974336  6514085  1137771  9803819
   835279   853124  1094190  9392953   884756   943169  9296957   977374
   901776  9527323   944938  1110111   923654  7441873   974958   976767
  1120069  5570383 12352293 15926844  5567143   982112   883940   867702
 12949590  1016785   884039  9419961  1030182  1011736   912739   885582
   924531  7441210]",0.6
1449,1781,"[  820165   859856   862930   901062   907131   921406   930118   968215
  1004906  1014268  1028816  1082185  1135476  9677880  9834698 15629690
 17104933]","[ 8090956  8090600  9881593   974250  1063739  1021225  1090317   890423
  1093490  1063855  1134678  9859133  1118235   903763  1075796 15452705
   882146  8019902   875392   977508  1082269   885697   866043  1137010
  1017369  9396705   930870  5573394  1008288  1010870   917772  5574045
   954545  1090793 12456589  8019216 12731447   929768  1075979  1044207
   960318   936741  7025517   951071  6533878  6463483   936753  8090519
  1118757  9487498]",0.6
1450,1782,"[  833025   834484   863479   894426   979682   981760   999639  1062572
  1072523  1079987  1123720  9245106 13039249 13841744 16809589]","[  915905  1069039  1048237  1049735   894360 12524016 10285454  9419268
   820612   829349   965679   995198  7166863  8181555  1091365  5996054
   849559   915545   892978  1007210   878290  1016274  6772950   888054
  6547504  1120361   999360  1104647   965041   846285   877803  7441499
  6464208   849129 12524691  6602440   897295  1128812  1048068   866540
   948384  1004475  6463717  1005274   981086  1117219   998444   848319
  1137346   910151]",0.6
1451,1783,"[  820347   856335   880253   892728   908489   918598   935393   938319
   979707   996087   998119  1017195  1029743  1033707  1051093  1082185
  1114883  1118627  1134732  1136257  5569471  6703846  8069095  8177622
  9527496 12384779 13910288 13910907 15597022 15659806 17215175   907791
   942045  1137273 15686794  6534178   819063   833025   844166   845262
   845462   854852   867293   881006   881917   882496   888476   890186
   905217   907014   913144   916122   924786   935008   937489   942278
   961021   961554   970600   976199   981086   981760   989411   990688
   997128   997689  1003600  1004475  1017813  1029504  1029894  1040183
  1045586  1055504  1055646  1058779  1078346  1100728  1105478  1126528
  1131165  5592736  6396566  6464101  6514280  6533911  6979345  8292958
  8292967  9835509 10121965 12183644 12781828 15452734 15863917]","[  953539  1070782   873550  6533965  9526676  1003524  1028238  1062698
  1008074  1063207  1017325 13842104  8090546  1021139   935993   823356
   917760  6551861  1021519   862335  1004001  1136375  1082454  1138474
  1048068   894360  7409874  1090793  1117219  9835903   839243  1005186
  1065017   825365   841220 12301405   986912   912704   999270  1106523
  1029743  5707857   916122  5569230   844179  1044078  1126899]",0.6
1452,1784,"[  819063   828055   830503   831223   839605   860776   867931   877137
   888614   892406   902181   904360   916122   921614   936723   944249
   953320   954673   969568   998119  1004909  1011089  1013641  1019247
  1035386  1060609  1072437  1077430  1079987  1082185  1104353  1111500
  1113111  1114319  1116527  1120991  1126899  5995340 10121965 12524324
 13777511 13986424 15511584 15629917 17827241 17900997]","[  823099  5995603   868888  7409622  1058404  1010079   957938  1018339
   827332   974336  6979437   858439   903443  7024847   835058  1059347
  1131625   951188  7169090   929388  9392953  1042765  6553237  1135971
  7168058  6979248   930009   873577  6632551 12384779  1065380  1106117
   839485   851683   832678   988206   956902  1096743   874853  1091158
  1097398  1010590   885023   913682 12525270  1022527  9707340  9707461
  1053489   971540]",0.6
1453,1785,"[  840361   861615   905436   993466  1003179  1055504  1082185  1096792
  1121369 15926827 15927932   876669  1043166   970534  6979753 10150249
 10285373   834662   854852   855374   860776   928754   953838   961554
   962568   970030   976199  1054123  1077703  1108024  1110142  1126899
  5569230  9677236 12456375 12696250   999960  1000493  5582712 12188584
 15778552   885697  1110244  1058152  8020245]","[  916578   866548  1118946 12487331  1098284  1070129  1058185  1026945
   939860  1065017   937110   835300   819969   822115   844462   858514
  7169090  6391494   915869   831728   902101  6391504 12810391   867709
  8181451   978077   958594   968992  5563934   956486 13511457  1037337
   947326   911609  9673830   992529  1118033  1126704   909479  8014645
  1034176   904129  1133254   981086  1068957  1130458  1041031   836445
  9553288  6533765]",0.6
1454,1786,"[ 9265763   841228  1072405  1136719   927060  1010845  1034686 12524133
  1133263  5592662  6534178   900175  1005186  1007929]","[ 9553176 13210025  1088979  1002735  1021139  7410304   941939  6552347
   895910  6554400   955587  6534077  1112417 10341234   828490   853037
  9469110  1062685   925765  1069256  1066869  7025046 15778319  9673830
   898043  1109981  1013407  1103691  1130458  1055403  6534578  1036249
   931255  7025250  1131438  6534480   832678 12731714   831557  1021324
  8090545  8019916   999779   972143  6534035  1105301   865174   979707
  6464086   910151]",0.6
1455,1788,"[  824970   834484   836286   837270   840173   842266   848071   861792
   884686   898612   905081   909714   910109   912503   915987   917493
   921353   945355   957080   963007   963689   976108   976998   987423
   987562   987838   990688   995242   995478   995785   999794  1009918
  1022364  1059043  1088858  1112667  1112881  1136257  1138474  8015794
  8016577  8016659   823775   867596   904414  1012859  1025383   842049
  1048727  1076756 13876901   829852   840602   848471   859759   875487
   876815   888543   903183   911812   921288   922895   938724   942189
   943320   951130   951412   961554   968211   979707   996277  1000350
  1003600  1008316  1022254  1028473  1031697  1034686  1042697  1052789
  1061614  1064106  1066890  1087660  1088147  1116821  7409969  9420183
  9858832]","[  874563  1036495 10198378   920025   922753   932949   866548   827781
   901656   895930   872826   855454  1089881  1067695  5574377  6443350
   918345 12782181   952399   964221  1120839   940726  5568789  5568445
  1135219  1104027  6534074   949132   991932   879977  8019748   895910
   999076   906625  1076769   887428   895311  1088387   894360  1092120
   834399  9364612  8179366   959830 12781777   835619  1019832  1000493
   825538  9653714]",0.6
1456,1789,[  947553   990055  1027642 17168962  1027569  1095275 12781986 13417890],"[ 9553048  1032703  8090600  5567874  9527417  9420048   962967  5571176
   873577  5995150   974250   845894  5567428  1106117  1015474  1025924
  1088683  1103657   891505   947013  9526278  6534515  1111786  5569074
   983659  6391504   986021  1064299   976787   913144  7168978   998189
  1127716  6464208   855350  1097001   874618  7441498   922092  1069003
  1034955 12949855  1044188  1001702   890909  1028938  5592094   849870
 12262992  1106271]",0.6
1457,1790,"[  834826   862867   963286   997096   997479  1139334  6979594  9677366
 13213567 13876901 16729415   886570   961554  1086061  1132231   821464
   838738   871570   885710   927291   937046   997309  1100972  1110764
   820923   828278   913210   935570   951590   989101  1022003  1050229
  5569471 15926886]","[ 6391080   836085   842698  1083043   930009  1116741   835296  6391381
  9859017 10455984  6391086  1116050   948495   838859   990297   852360
   960718   977927   957080   866828  8203351  1056620  1000148  5592610
   880050  1006063  1125497  8019916  1046549   947875   843891  1135044
   995226  1007462  5592757  1121808  1091901  1010051  9419525   968391
  1122928   823031  5572234   956274   921277  1079941  1006342  1069256
  1129609  1117219]",0.6
1458,1791,"[  883404   897125   916122   947052   963057   971195   995242   998404
  1025545  1038334  1074405   840361   844179   898980   901066   914190
   938462  1003600  1033690  1034639  1097018 13008334 15924983   845208
   848669   854607   862826   910673  1104744  1128812  6463601 12649234
 13213392  1013982  1037262  5569230  8177622 13945157   835424   840938
   883783   893868   894049   927060   952317  1007191  1022981  1080331
  9835947 12523822 13007709]","[ 1083043   894570   849466  6534074  1108168   910151  1057749  1138292
 10285454   856252  1103808  1023196  9677152  1062572  1124475   854354
   961447   857176   903602  9677149   895930   985893   908064  1077600
  1019387   854133   934948   972931  1026362   873324   895166   894360
 13910669  1127025  8090513   845914   991761  6533765  9881593   831728
 12349850  7167945   895311   998206  1068957  1014999  5567325  7169090
  1091858   873980]",0.6
